channel_id,video_id,sentiment
UCANLZYMidaCbLQFWXBC95Jg,flv8AEWrRMI,0.9886
UCANLZYMidaCbLQFWXBC95Jg,u1D1AgDfreg,0.9897
UCANLZYMidaCbLQFWXBC95Jg,zJFcr1KyFqE,0.9957
UCANLZYMidaCbLQFWXBC95Jg,w1AV_35zVwU,0.9766
UCANLZYMidaCbLQFWXBC95Jg,TqAollrUJdA,0.9894
UCANLZYMidaCbLQFWXBC95Jg,OhJ-S9Nrh7Q,0.9929
UCANLZYMidaCbLQFWXBC95Jg,rVuyi-dPMIc,0.9962
UCANLZYMidaCbLQFWXBC95Jg,m3fWCRvz5JA,0.9727
UCbW18JZRgko_mOGm5er8Yzg,AsmHz9JCU4M,0.997
UCbW18JZRgko_mOGm5er8Yzg,AGDlC3VDVCc,0.6801
UCbW18JZRgko_mOGm5er8Yzg,HBttoBTxkAs,0.99
UCbW18JZRgko_mOGm5er8Yzg,JAERpGGh-wA,0.8537
UCbW18JZRgko_mOGm5er8Yzg,dTvgQ7-jPYk,0.5789
UCbW18JZRgko_mOGm5er8Yzg,fJXVQ3KvZRM,0.9962
UCbW18JZRgko_mOGm5er8Yzg,6poJkzAl6Ss,0.9967
UCbW18JZRgko_mOGm5er8Yzg,FwjshZCtUS0,0.9573
UCbW18JZRgko_mOGm5er8Yzg,HKVEJ4LhUAE,0.8533
UCbW18JZRgko_mOGm5er8Yzg,L47mRyhxsBw,0.998
UCbW18JZRgko_mOGm5er8Yzg,Z7W-_hfsDJQ,0.9992
UCbW18JZRgko_mOGm5er8Yzg,dobIacPL7HE,0.9947
UCbW18JZRgko_mOGm5er8Yzg,fwfVwqIeObE,0.8361
UCbW18JZRgko_mOGm5er8Yzg,jD6C71xKWSs,0.9849
UCbW18JZRgko_mOGm5er8Yzg,pJZUWKzcqLw,0.9892
UCbW18JZRgko_mOGm5er8Yzg,rW843YCHrh0,0.9897
UCbW18JZRgko_mOGm5er8Yzg,uynDtWX_3_E,0.9934
UCbW18JZRgko_mOGm5er8Yzg,BROe297EFYA,0.9827
UCbW18JZRgko_mOGm5er8Yzg,HdiBc95H--Q,0.9988
UCbW18JZRgko_mOGm5er8Yzg,dC3AdpE-Et4,0.5544
UCbW18JZRgko_mOGm5er8Yzg,0JOmPE4JcbE,0.9536
UCbW18JZRgko_mOGm5er8Yzg,2BwR9RD9Qiw,0.6342
UCbW18JZRgko_mOGm5er8Yzg,By84jVt7rHg,0.9953
UCbW18JZRgko_mOGm5er8Yzg,FRnHFC8kkk8,0.9972
UCbW18JZRgko_mOGm5er8Yzg,GYfo4-K4X34,0.9708
UCbW18JZRgko_mOGm5er8Yzg,P6p8KoI3BWM,0.9931
UCbW18JZRgko_mOGm5er8Yzg,PGv0awxDrMw,0.9956
UCbW18JZRgko_mOGm5er8Yzg,TLNEAjMRnaU,0.9852
UCbW18JZRgko_mOGm5er8Yzg,WWtKOjCsXik,0.9993
UCbW18JZRgko_mOGm5er8Yzg,Yg4T0w9TBP8,0.9427
UCbW18JZRgko_mOGm5er8Yzg,ff4T7tZIPkY,0.9936
UCbW18JZRgko_mOGm5er8Yzg,hBL3alAPitQ,-0.5948
UCbW18JZRgko_mOGm5er8Yzg,o8kt2bRZfxM,0.9836
UCbW18JZRgko_mOGm5er8Yzg,CuzYCpowLcc,0.9629
UCbW18JZRgko_mOGm5er8Yzg,XsGPLdi1mpc,0.9615
UCbW18JZRgko_mOGm5er8Yzg,Y802o0UOrA4,0.9641
UCbW18JZRgko_mOGm5er8Yzg,sW7JmJmcUWg,0.9928
UCbW18JZRgko_mOGm5er8Yzg,0Q61hpKNK5Y,0.9835
UCbW18JZRgko_mOGm5er8Yzg,26RxZ67bY2k,0.9787
UCbW18JZRgko_mOGm5er8Yzg,96C7zX178-s,0.7644
UCbW18JZRgko_mOGm5er8Yzg,9JiW1UrLiBo,0.929
UCbW18JZRgko_mOGm5er8Yzg,AAraEHekm3Y,0.9813
UCbW18JZRgko_mOGm5er8Yzg,HC9dZSzlzIk,0.9589
UCbW18JZRgko_mOGm5er8Yzg,SENbqG6Y-Wg,0.9797
UCbW18JZRgko_mOGm5er8Yzg,TQ_juYXT4so,0.9475
UCbW18JZRgko_mOGm5er8Yzg,TawSYZLse74,0.9864
UCbW18JZRgko_mOGm5er8Yzg,Tv6eMN3YK9E,0.9978
UCbW18JZRgko_mOGm5er8Yzg,fTgJx-zmpM0,0.9707
UCbW18JZRgko_mOGm5er8Yzg,hD7vrP2yCqI,0.9659
UCbW18JZRgko_mOGm5er8Yzg,rgXRgbACAxw,-0.2217
UC0VOyT2OCBKdQhF3BAbZ-1g,1eI5HrQe0Fc,0.9987
UC9CoOnJkIBMdeijd9qYoT_g,BnyvDBGojoQ,0.9976
UC0VOyT2OCBKdQhF3BAbZ-1g,X6SuW5HhQoc,0.9965
UC0VOyT2OCBKdQhF3BAbZ-1g,VronettmNRI,0.9858
UC9CoOnJkIBMdeijd9qYoT_g,RiM0moNk74o,0.9939
UC0VOyT2OCBKdQhF3BAbZ-1g,uL52DajINdY,0.9882
UC0VOyT2OCBKdQhF3BAbZ-1g,F6OOVNethn8,0.8976
UC0VOyT2OCBKdQhF3BAbZ-1g,dDIJBIZtTyM,0.9992
UC0VOyT2OCBKdQhF3BAbZ-1g,ZTF6vF7nHlM,0.9783
UC0VOyT2OCBKdQhF3BAbZ-1g,r2XJ9P1NvJc,0.725
UC0VOyT2OCBKdQhF3BAbZ-1g,fLFvbwrWLQY,0.9666
UC0VOyT2OCBKdQhF3BAbZ-1g,Cvofj7K_5Iw,0.9739
UC9CoOnJkIBMdeijd9qYoT_g,Yv8Zih_Lt7o,0.9824
UC9CoOnJkIBMdeijd9qYoT_g,djpz4OdGuJ4,0.9947
UC0VOyT2OCBKdQhF3BAbZ-1g,cylK0XOJsPs,0.9989
UC0VOyT2OCBKdQhF3BAbZ-1g,rFA11HZu-RU,0.3513
UC0VOyT2OCBKdQhF3BAbZ-1g,-pvTDf1Eq6M,0.9908
UC0VOyT2OCBKdQhF3BAbZ-1g,1zNYZd94ui8,0.9757
UC9CoOnJkIBMdeijd9qYoT_g,5ahkLW00XTI,0.9943
UC0VOyT2OCBKdQhF3BAbZ-1g,ssq6X6alZ3w,0.9995
UC0VOyT2OCBKdQhF3BAbZ-1g,4yf-PZDQ_34,0.9137
UC9CoOnJkIBMdeijd9qYoT_g,oTU2R4JRGQg,0.981
UC0VOyT2OCBKdQhF3BAbZ-1g,B6_iQvaIjXw,0.7964
UC9CoOnJkIBMdeijd9qYoT_g,H5KCHzVnyFQ,0.9059
UC0VOyT2OCBKdQhF3BAbZ-1g,u7GAXfrajHc,0.9648
UC0VOyT2OCBKdQhF3BAbZ-1g,nQJEp-k-ogs,0.999
UC0VOyT2OCBKdQhF3BAbZ-1g,dvndP8di-Uw,0.9417
UC0VOyT2OCBKdQhF3BAbZ-1g,LBBZeJhteRE,0.9933
UC0VOyT2OCBKdQhF3BAbZ-1g,Lj4-SIa9bbk,0.9498
UC0VOyT2OCBKdQhF3BAbZ-1g,zMEzD2G2IKA,0.997
UC0VOyT2OCBKdQhF3BAbZ-1g,iyOSupKevog,0.993
UC0VOyT2OCBKdQhF3BAbZ-1g,cnyCcF20pRo,0.9804
UC0VOyT2OCBKdQhF3BAbZ-1g,9MogWz-LHXI,0.9483
UC0VOyT2OCBKdQhF3BAbZ-1g,A3BuLzTvo0o,0.9691
UC0VOyT2OCBKdQhF3BAbZ-1g,MY8K95oaexQ,0.9894
UC0VOyT2OCBKdQhF3BAbZ-1g,Sujm6756pZU,0.9885
UC0VOyT2OCBKdQhF3BAbZ-1g,9Sldg-8dVGU,0.9798
UC9CoOnJkIBMdeijd9qYoT_g,MWo0Tiaryu4,0.9952
UC0VOyT2OCBKdQhF3BAbZ-1g,Xsb9flAEymA,-0.1926
UC0VOyT2OCBKdQhF3BAbZ-1g,tcYodQoapMg,0.9948
UC0VOyT2OCBKdQhF3BAbZ-1g,pE49WK-oNjU,0.9945
UC0VOyT2OCBKdQhF3BAbZ-1g,pX1puTIogCw,0.9937
UC0VOyT2OCBKdQhF3BAbZ-1g,5QPp0ADPW54,0.9622
UC0VOyT2OCBKdQhF3BAbZ-1g,YSE2UWIVPNE,0.9908
UC0VOyT2OCBKdQhF3BAbZ-1g,ZaIUv-JBYs8,0.9078
UC0VOyT2OCBKdQhF3BAbZ-1g,ph_X7RFPfNA,-0.9834
UC0VOyT2OCBKdQhF3BAbZ-1g,dMCgX6Xn5Rk,0.9991
UC9CoOnJkIBMdeijd9qYoT_g,kC55_wJfp6U,0.9938
UC0VOyT2OCBKdQhF3BAbZ-1g,ky5UKw3QXjY,0.9877
UC0VOyT2OCBKdQhF3BAbZ-1g,Iro6P2-fiyo,0.9995
UCpDJl2EmP7Oh90Vylx0dZtA,cdbsuTmVN-Y,0.5197
UCpDJl2EmP7Oh90Vylx0dZtA,Ff1DoJghzLM,0.7584
UCpDJl2EmP7Oh90Vylx0dZtA,UzAkl4lxEPI,0.9975
UCpDJl2EmP7Oh90Vylx0dZtA,wGs-UkgzPWM,0.9958
UCpDJl2EmP7Oh90Vylx0dZtA,Dyr8AiNsOGI,0.9881
UCpDJl2EmP7Oh90Vylx0dZtA,lOIhO46Omy0,0.9962
UCpDJl2EmP7Oh90Vylx0dZtA,O2M9x-b6wsA,-0.6814
UCpDJl2EmP7Oh90Vylx0dZtA,F--spi8ZDL4,0.9662
UCpDJl2EmP7Oh90Vylx0dZtA,-b2AEcJPRrc,0.8904
UCpDJl2EmP7Oh90Vylx0dZtA,JR5uE1dl5ME,0.2422
UCpDJl2EmP7Oh90Vylx0dZtA,E6mNx1Vm8mk,0.998
UCpDJl2EmP7Oh90Vylx0dZtA,Cn0xLFxyNuk,0.9303
UCpDJl2EmP7Oh90Vylx0dZtA,sNNRQrzAubo,0.9097
UCpDJl2EmP7Oh90Vylx0dZtA,TDcdEKQN1Fo,0.9551
UCpDJl2EmP7Oh90Vylx0dZtA,gjblhB5-Ngs,0.9956
UCpDJl2EmP7Oh90Vylx0dZtA,TOEXbrhjbzs,0.9964
UCpDJl2EmP7Oh90Vylx0dZtA,EC6F4kKRGDQ,0.9893
UCpDJl2EmP7Oh90Vylx0dZtA,T5RCj7dfoFQ,0.871
UCpDJl2EmP7Oh90Vylx0dZtA,Rh96R7jl10E,0.9887
UCpDJl2EmP7Oh90Vylx0dZtA,ds0k-ER26Us,0.9204
UCpDJl2EmP7Oh90Vylx0dZtA,tyzWKR2NaiA,0.6654
UCpDJl2EmP7Oh90Vylx0dZtA,PxK702rYRmk,0.9437
UCpDJl2EmP7Oh90Vylx0dZtA,m-AqzHD_9k0,0.9875
UCpDJl2EmP7Oh90Vylx0dZtA,H6Ovexmadyo,0.9869
UCpDJl2EmP7Oh90Vylx0dZtA,xn-2tzPTLYM,0.94
UCpDJl2EmP7Oh90Vylx0dZtA,cJqVlabCr8g,0.8007
UCpDJl2EmP7Oh90Vylx0dZtA,nd4myOtrZQA,0.9589
UCpDJl2EmP7Oh90Vylx0dZtA,gUV2tXoyc9k,0.7929
UCpDJl2EmP7Oh90Vylx0dZtA,2c1K5ggqYG0,0.9832
UCpDJl2EmP7Oh90Vylx0dZtA,7QDSpqJLl2w,0.9606
UCpDJl2EmP7Oh90Vylx0dZtA,TDVz-c3UlW4,0.9844
UCpDJl2EmP7Oh90Vylx0dZtA,z_AADutM6DI,0.9765
UCpDJl2EmP7Oh90Vylx0dZtA,RwcSVtNLvD0,0.9939
UCpDJl2EmP7Oh90Vylx0dZtA,PqBjGUX5HRM,0.9668
UCpDJl2EmP7Oh90Vylx0dZtA,NIR0-v8-UAc,0.9843
UCpDJl2EmP7Oh90Vylx0dZtA,bJubzCWzC_4,0.8057
UCpDJl2EmP7Oh90Vylx0dZtA,x0GGk8bUifk,0.9391
UCpDJl2EmP7Oh90Vylx0dZtA,nDrNzfONyMY,0.9784
UCpDJl2EmP7Oh90Vylx0dZtA,EOzHzLY6H4w,0.9869
UCpDJl2EmP7Oh90Vylx0dZtA,-hrNwwQ0w9Q,0.9872
UCpDJl2EmP7Oh90Vylx0dZtA,lKRIDntKyWI,0.9616
UCpDJl2EmP7Oh90Vylx0dZtA,F6GXlnhNhWM,0.9918
UCpDJl2EmP7Oh90Vylx0dZtA,kOlEcsUKtPQ,0.9576
UCpDJl2EmP7Oh90Vylx0dZtA,ZxTXOjmAvws,0.9889
UCpDJl2EmP7Oh90Vylx0dZtA,8kVIHBV6_0o,0.9913
UCpDJl2EmP7Oh90Vylx0dZtA,1Qbbaf0GNWQ,0.9936
UCpDJl2EmP7Oh90Vylx0dZtA,tkpm6puqxIo,0.9794
UCpDJl2EmP7Oh90Vylx0dZtA,MgoZkqwZIvg,0.986
UCpDJl2EmP7Oh90Vylx0dZtA,zF1f0QjqbSw,0.9509
UCa10nxShhzNrCE1o2ZOPztg,k6N80qgPxjU,0.8974
UCa10nxShhzNrCE1o2ZOPztg,q8T5NGhzRkE,-0.9322
UCa10nxShhzNrCE1o2ZOPztg,Zfywx0iyfVs,-0.4078
UCa10nxShhzNrCE1o2ZOPztg,JUbOEVe2AC0,-0.6562
UCa10nxShhzNrCE1o2ZOPztg,3dELbIixCYg,0.5526
UCa10nxShhzNrCE1o2ZOPztg,QZRgoneXBek,0.9605
UCa10nxShhzNrCE1o2ZOPztg,JwRXWC6syI8,0.6978
UCa10nxShhzNrCE1o2ZOPztg,UzD4M9hQ55A,0.4215
UCa10nxShhzNrCE1o2ZOPztg,8H0sy6aachM,0.0
UCa10nxShhzNrCE1o2ZOPztg,b9lbYPcBUFc,0.5152
UCa10nxShhzNrCE1o2ZOPztg,VC5D8fooorM,0.9542
UCa10nxShhzNrCE1o2ZOPztg,ba1RvRN_L-A,0.9323
UCa10nxShhzNrCE1o2ZOPztg,8WGesmE4MnI,0.7764
UCa10nxShhzNrCE1o2ZOPztg,ZvrQBPL8qIY,0.9946
UCa10nxShhzNrCE1o2ZOPztg,zWDbvTklz8Y,0.9714
UCa10nxShhzNrCE1o2ZOPztg,5Lwyyop4nGg,0.984
UCa10nxShhzNrCE1o2ZOPztg,QVMrs9dzRSI,0.9677
UCa10nxShhzNrCE1o2ZOPztg,2Q7ZUl5yfhc,0.8892
UCa10nxShhzNrCE1o2ZOPztg,VWThS-3BIqM,0.9845
UCa10nxShhzNrCE1o2ZOPztg,Rm5PA2M9648,0.9914
UCa10nxShhzNrCE1o2ZOPztg,ckZjMqF9nsw,0.9765
UCa10nxShhzNrCE1o2ZOPztg,lojR6f6wC78,0.9914
UCa10nxShhzNrCE1o2ZOPztg,T1l9cejtL8k,0.94
UCa10nxShhzNrCE1o2ZOPztg,o2WKYbW4jT8,0.9083
UCa10nxShhzNrCE1o2ZOPztg,HXDPGK5adSc,0.9616
UCa10nxShhzNrCE1o2ZOPztg,N1drz94OM-0,0.9633
UCa10nxShhzNrCE1o2ZOPztg,IA4nrUtqkio,0.9776
UCa10nxShhzNrCE1o2ZOPztg,FSQiRvJNors,0.9827
UCa10nxShhzNrCE1o2ZOPztg,IJhBlKimjjQ,0.9946
UCa10nxShhzNrCE1o2ZOPztg,qhU89jiZh4w,0.9437
UCa10nxShhzNrCE1o2ZOPztg,kWHHczUvVQ4,0.3451
UCa10nxShhzNrCE1o2ZOPztg,IMJleU1qS14,0.9244
UCa10nxShhzNrCE1o2ZOPztg,SuY524FdAkY,0.9022
UCa10nxShhzNrCE1o2ZOPztg,r86FnkYs6fk,0.8466
UCa10nxShhzNrCE1o2ZOPztg,Nfz3dHGkaZ0,-0.4644
UCa10nxShhzNrCE1o2ZOPztg,Q3qFfj-bXOQ,0.9947
UCa10nxShhzNrCE1o2ZOPztg,xucr3bqQ2jo,0.9525
UCa10nxShhzNrCE1o2ZOPztg,GE0DhtpadWs,0.9669
UCa10nxShhzNrCE1o2ZOPztg,pD9f9mSehvY,0.9873
UCa10nxShhzNrCE1o2ZOPztg,geBFtLoCe00,0.9612
UCa10nxShhzNrCE1o2ZOPztg,sX16XZqsZtE,0.9148
UCa10nxShhzNrCE1o2ZOPztg,beBvc-6kBpM,0.8433
UCa10nxShhzNrCE1o2ZOPztg,mlZc3AZ9Pqw,0.9849
UCa10nxShhzNrCE1o2ZOPztg,LKTgpjgn4cU,0.1486
UCa10nxShhzNrCE1o2ZOPztg,u_1q2tC86no,0.4472
UCa10nxShhzNrCE1o2ZOPztg,kssaVhZro98,0.5478
UCa10nxShhzNrCE1o2ZOPztg,z33Gx1HF-uk,0.9906
UCa10nxShhzNrCE1o2ZOPztg,i9F8RPuWGuE,0.9736
UCa10nxShhzNrCE1o2ZOPztg,AXKP5KfpU8w,0.9795
UCa10nxShhzNrCE1o2ZOPztg,0FcnasU1gfc,-0.8613
UClCzrgLk0nayFypiWI7NJ4w,BNro3uBlqVg,0.9973
UCoUM-UJ7rirJYP8CQ0EIaHA,IPNEjhBlMM4,0.68
UCoUM-UJ7rirJYP8CQ0EIaHA,-nt_u4vo-DI,0.996
UCoUM-UJ7rirJYP8CQ0EIaHA,eEQMtIX61LA,0.9979
UCoUM-UJ7rirJYP8CQ0EIaHA,8yATbsjxbLo,0.9533
UCoUM-UJ7rirJYP8CQ0EIaHA,IQQ-87RSCRM,0.9868
UCoUM-UJ7rirJYP8CQ0EIaHA,nAUwKeO93bY,0.9365
UCoUM-UJ7rirJYP8CQ0EIaHA,MfpFNRO_hGY,0.9949
UCoUM-UJ7rirJYP8CQ0EIaHA,zJkr7T4KUIY,0.9987
UCoUM-UJ7rirJYP8CQ0EIaHA,2x2ZbherL-8,0.9979
UCoUM-UJ7rirJYP8CQ0EIaHA,5twpnDFJpxo,0.9971
UCoUM-UJ7rirJYP8CQ0EIaHA,-cy_tDQPXHk,0.9994
UCoUM-UJ7rirJYP8CQ0EIaHA,GG7fLOmlhYg,0.9769
UCoUM-UJ7rirJYP8CQ0EIaHA,vc3cLIExXKg,0.9916
UCoUM-UJ7rirJYP8CQ0EIaHA,vf6O2q6CY3w,0.998
UCoUM-UJ7rirJYP8CQ0EIaHA,2PJsSAyOtqA,0.9909
UCoUM-UJ7rirJYP8CQ0EIaHA,D5guxYe6iyY,0.99
UCoUM-UJ7rirJYP8CQ0EIaHA,CEw-7cMnBDY,0.9793
UCoUM-UJ7rirJYP8CQ0EIaHA,yoWJfsk0gvk,0.9811
UCoUM-UJ7rirJYP8CQ0EIaHA,Tr479M9JQ1U,0.9724
UCoUM-UJ7rirJYP8CQ0EIaHA,wnUK9zvtFLg,0.9966
UCoUM-UJ7rirJYP8CQ0EIaHA,5JDewVoityQ,0.9978
UCoUM-UJ7rirJYP8CQ0EIaHA,vgSTzy1gbRM,0.9838
UCoUM-UJ7rirJYP8CQ0EIaHA,_d4yW6Lz_1o,0.9841
UCoUM-UJ7rirJYP8CQ0EIaHA,xA5hlB6bScc,0.9743
UCoUM-UJ7rirJYP8CQ0EIaHA,adLGHcj_fmA,0.982
UCoUM-UJ7rirJYP8CQ0EIaHA,6k8cpUkKK4c,0.9973
UCoUM-UJ7rirJYP8CQ0EIaHA,dElRVQFqj-k,0.9843
UCoUM-UJ7rirJYP8CQ0EIaHA,HIgvP7B3Hg8,0.9507
UCoUM-UJ7rirJYP8CQ0EIaHA,fXw0jcYbqdo,-0.9638
UCoUM-UJ7rirJYP8CQ0EIaHA,d89v7099mZ0,0.9815
UCoUM-UJ7rirJYP8CQ0EIaHA,bS1Nf0syICc,0.5951
UCoUM-UJ7rirJYP8CQ0EIaHA,jgwAUHnHxK0,0.994
UCoUM-UJ7rirJYP8CQ0EIaHA,QgG4ICPnwGg,0.9619
UCoUM-UJ7rirJYP8CQ0EIaHA,qJsEeKaUCmU,0.9802
UCoUM-UJ7rirJYP8CQ0EIaHA,LsoLEjrDogU,
UCoUM-UJ7rirJYP8CQ0EIaHA,craAcv415FM,0.7599
UCoUM-UJ7rirJYP8CQ0EIaHA,-FyjEnoIgTM,0.9987
UCoUM-UJ7rirJYP8CQ0EIaHA,8VXW_gW8UpM,0.9801
UCoUM-UJ7rirJYP8CQ0EIaHA,Gol9_yg8H8s,0.999
UCoUM-UJ7rirJYP8CQ0EIaHA,37BCQ8bueCA,0.9966
UCoUM-UJ7rirJYP8CQ0EIaHA,Wd1Iz6j4WC0,0.9904
UCoUM-UJ7rirJYP8CQ0EIaHA,55AUYnFKJGQ,0.9981
UCoUM-UJ7rirJYP8CQ0EIaHA,UJtFM69pz80,0.9215
UCoUM-UJ7rirJYP8CQ0EIaHA,SFg56WMZhbI,0.9911
UCoUM-UJ7rirJYP8CQ0EIaHA,lytM8rieYPI,0.9709
UCoUM-UJ7rirJYP8CQ0EIaHA,AfI-J2TY1oQ,0.9679
UCoUM-UJ7rirJYP8CQ0EIaHA,PMivT7MJ41M,0.9586
UCoUM-UJ7rirJYP8CQ0EIaHA,EK4ousC7SSQ,0.9999
UCoUM-UJ7rirJYP8CQ0EIaHA,MRSaiAREnwI,0.9829
UCPW4ObAtDezrOGo2gjYOctg,anJN0fYg2Vw,0.9522
UCPW4ObAtDezrOGo2gjYOctg,WpAuNSU--cQ,0.549
UCEdvpU2pFRCVqU6yIPyTpMQ,wtrajHTVgfw,0.9762
UCPW4ObAtDezrOGo2gjYOctg,PaTcKvWQv5Y,0.9857
UCEdvpU2pFRCVqU6yIPyTpMQ,ySBEQdA6X6k,0.9427
UCPW4ObAtDezrOGo2gjYOctg,04qwdbH9nBY,0.908
UCPW4ObAtDezrOGo2gjYOctg,M73wdR2VhIc,0.2421
UCPW4ObAtDezrOGo2gjYOctg,-RkW2vLREqM,0.9913
UCPW4ObAtDezrOGo2gjYOctg,F1mchToZWBw,0.9569
UCPW4ObAtDezrOGo2gjYOctg,-TOj0PpUr_o,0.9664
UCEdvpU2pFRCVqU6yIPyTpMQ,En7g5Nthm6M,0.9931
UCEdvpU2pFRCVqU6yIPyTpMQ,-y6WACdajGk,0.9876
UCEdvpU2pFRCVqU6yIPyTpMQ,3xoCjjQeXfY,0.9833
UCPW4ObAtDezrOGo2gjYOctg,eUfU31LrTqQ,0.0
UCEdvpU2pFRCVqU6yIPyTpMQ,TFFY_SfWuEE,0.9403
UCEdvpU2pFRCVqU6yIPyTpMQ,USvntFnBusg,0.9576
UCPW4ObAtDezrOGo2gjYOctg,mRXKnG2eugU,0.9937
UCEdvpU2pFRCVqU6yIPyTpMQ,1MYt1VsoHIc,0.9585
UCEdvpU2pFRCVqU6yIPyTpMQ,2X7AFKJTALw,0.8429
UCPW4ObAtDezrOGo2gjYOctg,hedx3EbixZw,-0.9273
UCEdvpU2pFRCVqU6yIPyTpMQ,ZYvZxnyR0xQ,-0.4687
UCEdvpU2pFRCVqU6yIPyTpMQ,l5cioGkvAZU,0.9706
UCEdvpU2pFRCVqU6yIPyTpMQ,DFEnAJASSQ8,0.9932
UCEdvpU2pFRCVqU6yIPyTpMQ,yM4-ZS9PKcY,0.555
UCEdvpU2pFRCVqU6yIPyTpMQ,dJzxuZm4t88,0.9391
UCEdvpU2pFRCVqU6yIPyTpMQ,cl9CJULeHWA,0.9174
UCEdvpU2pFRCVqU6yIPyTpMQ,yek3xeE3EiI,0.8408
UCEdvpU2pFRCVqU6yIPyTpMQ,iVB62EYSGso,0.9308
UCPW4ObAtDezrOGo2gjYOctg,nZP1ss1yhGE,0.9301
UCEdvpU2pFRCVqU6yIPyTpMQ,Ai11ZJAItXA,0.9638
UCEdvpU2pFRCVqU6yIPyTpMQ,M8-Xu9rmjZM,0.985
UCEdvpU2pFRCVqU6yIPyTpMQ,8eXFvzMEldk,0.9251
UCEdvpU2pFRCVqU6yIPyTpMQ,0TQ8PiD1WQQ,0.9146
UCEdvpU2pFRCVqU6yIPyTpMQ,gbaZ25jFAjE,0.9763
UCEdvpU2pFRCVqU6yIPyTpMQ,f99IEftrf4w,0.9849
UCEdvpU2pFRCVqU6yIPyTpMQ,haIaTXa54mU,0.9614
UCEdvpU2pFRCVqU6yIPyTpMQ,TcZ__Tjxvo8,0.9199
UCEdvpU2pFRCVqU6yIPyTpMQ,gXFU90Yfijs,0.9612
UCEdvpU2pFRCVqU6yIPyTpMQ,_1H0Tlzcu4k,0.7859
UCEdvpU2pFRCVqU6yIPyTpMQ,fnd8lkCbL-M,0.797
UCEdvpU2pFRCVqU6yIPyTpMQ,MYrSL3PO2BA,0.9844
UCEdvpU2pFRCVqU6yIPyTpMQ,6XnJbV57rHY,0.9846
UCEdvpU2pFRCVqU6yIPyTpMQ,9Jw8-LKMAyo,0.975
UCEdvpU2pFRCVqU6yIPyTpMQ,0IWccgNc1Qk,0.9757
UCEdvpU2pFRCVqU6yIPyTpMQ,EHk070jhSo8,0.6402
UCEdvpU2pFRCVqU6yIPyTpMQ,bRYXpdKNlCQ,0.9787
UCEdvpU2pFRCVqU6yIPyTpMQ,uzLiAyPYmpw,0.9796
UCEdvpU2pFRCVqU6yIPyTpMQ,YH18coS7c9E,0.9624
UCEdvpU2pFRCVqU6yIPyTpMQ,96Y1E-zdQs0,-0.809
UCEdvpU2pFRCVqU6yIPyTpMQ,0MxkOoxldM8,0.9654
UCY30JRSgfhYXA6i6xX1erWg,JSpsIDImrz4,0.9539
UCY30JRSgfhYXA6i6xX1erWg,ePHqqxfVyyc,0.9886
UCY30JRSgfhYXA6i6xX1erWg,tQ9Z2RCErXY,0.9958
UCY30JRSgfhYXA6i6xX1erWg,Qhv6T3A6zJc,0.9916
UCY30JRSgfhYXA6i6xX1erWg,n7vf6cpnJ0E,0.9853
UCY30JRSgfhYXA6i6xX1erWg,fi3GdgO0Xso,0.9763
UCY30JRSgfhYXA6i6xX1erWg,L5k7fNZiyFk,0.986
UCY30JRSgfhYXA6i6xX1erWg,tmHy7Hfg9Dw,0.9762
UCY30JRSgfhYXA6i6xX1erWg,WJLLKVkVr8s,0.9936
UCY30JRSgfhYXA6i6xX1erWg,pKUGaORDuYw,0.9561
UCY30JRSgfhYXA6i6xX1erWg,zu8Gq6WIulM,-0.9608
UCY30JRSgfhYXA6i6xX1erWg,i2firc3p3W4,0.9663
UCY30JRSgfhYXA6i6xX1erWg,1q7kdr474PQ,0.9976
UCY30JRSgfhYXA6i6xX1erWg,-J_dLJeint8,0.9984
UCY30JRSgfhYXA6i6xX1erWg,5YIKvmSGpYA,-0.3361
UCY30JRSgfhYXA6i6xX1erWg,b99Tt8xLzWc,0.8697
UCY30JRSgfhYXA6i6xX1erWg,YDtM-e2TVeQ,0.9747
UCY30JRSgfhYXA6i6xX1erWg,cypD5t4ujCI,0.9749
UCY30JRSgfhYXA6i6xX1erWg,g6SGZglNTX4,0.9529
UCY30JRSgfhYXA6i6xX1erWg,BTCGbNw8cOw,-0.7026
UCY30JRSgfhYXA6i6xX1erWg,EPVYuNge9kI,0.6946
UCY30JRSgfhYXA6i6xX1erWg,wXWd25V8Lz4,-0.4825
UCY30JRSgfhYXA6i6xX1erWg,i6HywLBozg4,0.9914
UCY30JRSgfhYXA6i6xX1erWg,WoLB-C_v2pw,0.944
UCY30JRSgfhYXA6i6xX1erWg,KvNaALbeAxU,0.9847
UCY30JRSgfhYXA6i6xX1erWg,6W_Dni-Q33I,0.9892
UCY30JRSgfhYXA6i6xX1erWg,VIVehGn3RpQ,0.8831
UCY30JRSgfhYXA6i6xX1erWg,TZs2CauCwKE,0.9886
UCY30JRSgfhYXA6i6xX1erWg,2DdHmpopzSc,0.9717
UCY30JRSgfhYXA6i6xX1erWg,RJhTSmTIRvw,0.9835
UCY30JRSgfhYXA6i6xX1erWg,QiPPwEZ4MEs,-0.9132
UCY30JRSgfhYXA6i6xX1erWg,8q3-yJeK34A,0.9856
UCY30JRSgfhYXA6i6xX1erWg,eQ0yT2SKEkg,0.9763
UCY30JRSgfhYXA6i6xX1erWg,VqNu6WGtWdM,0.9689
